State,County,State_FIPS,County_FIPS,centerlat,centerlon
Illinois,"Rock Island County, Illinois",17,161,-90.615917,41.5549015
Illinois,"Saline County, Illinois",17,165,-88.54106949999999,37.753350499999996
Illinois,"Sangamon County, Illinois",17,167,-89.60598949999999,39.749418500000004
Illinois,"Schuyler County, Illinois",17,169,-90.55655300000001,40.131612000000004
Illinois,"Scott County, Illinois",17,171,-90.473389,39.655202
Illinois,"Shelby County, Illinois",17,173,-88.8051335,39.434606
Illinois,"St. Clair County, Illinois",17,163,-89.983542,38.439835
Illinois,"Stark County, Illinois",17,175,-89.811976,41.104093
Illinois,"Stephenson County, Illinois",17,177,-89.6613505,42.3512305
Illinois,"Tazewell County, Illinois",17,179,-89.59421,40.5337375
Illinois,"Union County, Illinois",17,181,-89.281663,37.464998
Illinois,"Vermilion County, Illinois",17,183,-87.7342345,40.1799225
Illinois,"Wabash County, Illinois",17,185,-87.8186685,38.4032635
Illinois,"Warren County, Illinois",17,187,-90.61453750000001,40.848193499999994
Illinois,"Washington County, Illinois",17,189,-89.42405550000001,38.365852000000004
Illinois,"Wayne County, Illinois",17,191,-88.4250715,38.431314
Illinois,"White County, Illinois",17,193,-88.142572,38.073972499999996
Illinois,"Whiteside County, Illinois",17,195,-89.938412,41.7574495
Illinois,"Will County, Illinois",17,197,-87.89349,41.46523
Illinois,"Williamson County, Illinois",17,199,-88.930188,37.729915000000005
Illinois,"Winnebago County, Illinois",17,201,-89.170574,42.325353
Illinois,"Woodford County, Illinois",17,203,-89.2466125,40.761029
Indiana,"Adams County, Indiana",18,001,-84.93797749999999,40.745404
Indiana,"Allen County, Indiana",18,003,-85.070744,41.093929
Indiana,"Bartholomew County, Indiana",18,005,-85.885058,39.193067
Indiana,"Benton County, Indiana",18,007,-87.310078,40.6062565
Indiana,"Blackford County, Indiana",18,009,-85.3238455,40.4727745
Indiana,"Boone County, Indiana",18,011,-86.46778,40.051712499999994
Indiana,"Brown County, Indiana",18,013,-86.2302125,39.196273000000005
Indiana,"Carroll County, Indiana",18,015,-86.5738755,40.584252500000005
Indiana,"Cass County, Indiana",18,017,-86.3733815,40.736143
Indiana,"Clark County, Indiana",18,019,-85.70518899999999,38.436963
Indiana,"Clay County, Indiana",18,021,-87.090359,39.387551
Indiana,"Clinton County, Indiana",18,023,-86.46904599999999,40.3045785
Indiana,"Crawford County, Indiana",18,025,-86.4635025,38.263602
Indiana,"Daviess County, Indiana",18,027,-87.091683,38.6973285
Indiana,"DeKalb County, Indiana",18,033,-84.998833,41.3972305
Indiana,"Dearborn County, Indiana",18,029,-84.9759795,39.121339
Indiana,"Decatur County, Indiana",18,031,-85.49169749999999,39.292102
Indiana,"Delaware County, Indiana",18,035,-85.396647,40.227993
Indiana,"Dubois County, Indiana",18,037,-86.87613099999999,38.364696
Indiana,"Elkhart County, Indiana",18,039,-85.858041,41.597734
Indiana,"Fayette County, Indiana",18,041,-85.1680795,39.6570315
Indiana,"Floyd County, Indiana",18,043,-85.8969615,38.2996995
Indiana,"Fountain County, Indiana",18,045,-87.2651355,40.159561499999995
Indiana,"Franklin County, Indiana",18,047,-85.056982,39.397577
Indiana,"Fulton County, Indiana",18,049,-86.20695549999999,41.040966
Indiana,"Gibson County, Indiana",18,051,-87.6519615,38.349461
Indiana,"Grant County, Indiana",18,053,-85.6545605,40.515986999999996
Indiana,"Greene County, Indiana",18,055,-86.9615785,39.037183
Indiana,"Hamilton County, Indiana",18,057,-86.0522995,40.0724955
Indiana,"Hancock County, Indiana",18,059,-85.76510250000001,39.821446
Indiana,"Harrison County, Indiana",18,061,-86.114627,38.190428
Indiana,"Hendricks County, Indiana",18,063,-86.51025,39.7624595
Indiana,"Henry County, Indiana",18,065,-85.398613,39.931831
Indiana,"Howard County, Indiana",18,067,-86.1189395,40.469593
Indiana,"Huntington County, Indiana",18,069,-85.48925399999999,40.8291895
Indiana,"Jackson County, Indiana",18,071,-86.05668299999999,38.897957
Indiana,"Jasper County, Indiana",18,073,-87.10307700000001,41.011453
Indiana,"Jay County, Indiana",18,075,-85.011083,40.439460499999996
Indiana,"Jefferson County, Indiana",18,077,-85.442797,38.74998
Indiana,"Jennings County, Indiana",18,079,-85.6198695,39.0013015
Indiana,"Johnson County, Indiana",18,081,-86.101242,39.4900085
Indiana,"Knox County, Indiana",18,083,-87.423704,38.661131
Indiana,"Kosciusko County, Indiana",18,085,-85.8643735,41.239367
Indiana,"LaGrange County, Indiana",18,087,-85.426838,41.641722
Indiana,"LaPorte County, Indiana",18,091,-86.7094915,41.4985245
Indiana,"Lake County, Indiana",18,089,-87.3727705,41.436130500000004
Indiana,"Lawrence County, Indiana",18,093,-86.479572,38.8394825
Indiana,"Madison County, Indiana",18,095,-85.7196005,40.161571
Indiana,"Marion County, Indiana",18,097,-86.13275,39.7797835
Indiana,"Marshall County, Indiana",18,099,-86.2605775,41.325412
Indiana,"Martin County, Indiana",18,101,-86.8033595,38.6997465
Indiana,"Miami County, Indiana",18,103,-86.0163925,40.780922000000004
Indiana,"Monroe County, Indiana",18,105,-86.501495,39.173146
Indiana,"Montgomery County, Indiana",18,107,-86.893817,40.039946
Indiana,"Morgan County, Indiana",18,109,-86.4687295,39.4859725
Indiana,"Newton County, Indiana",18,111,-87.396997,40.977554999999995
Indiana,"Noble County, Indiana",18,113,-85.42342049999999,41.395196
Indiana,"Ohio County, Indiana",18,115,-84.9850845,38.9662175
Indiana,"Orange County, Indiana",18,117,-86.49542550000001,38.541362
Indiana,"Owen County, Indiana",18,119,-86.84279749999999,39.319545500000004
Indiana,"Parke County, Indiana",18,121,-87.2218005,39.779044
Indiana,"Perry County, Indiana",18,123,-86.62178800000001,38.0538765
Indiana,"Pike County, Indiana",18,125,-87.267595,38.39158
Indiana,"Porter County, Indiana",18,127,-87.07610550000001,41.464591
Indiana,"Posey County, Indiana",18,129,-87.89305,38.0010475
Indiana,"Pulaski County, Indiana",18,131,-86.69899050000001,41.041015
Indiana,"Putnam County, Indiana",18,133,-86.828214,39.668384
Indiana,"Randolph County, Indiana",18,135,-85.011338,40.157118
Indiana,"Ripley County, Indiana",18,137,-85.2549985,39.1117025
Indiana,"Rush County, Indiana",18,139,-85.465533,39.619960500000005
Indiana,"Scott County, Indiana",18,143,-85.729157,38.6965405
Indiana,"Shelby County, Indiana",18,145,-85.7909905,39.523220499999994
Indiana,"Spencer County, Indiana",18,147,-87.0171135,37.993742
Indiana,"St. Joseph County, Indiana",18,141,-86.293061,41.596739
Indiana,"Starke County, Indiana",18,149,-86.698226,41.302175500000004
Indiana,"Steuben County, Indiana",18,151,-85.0007515,41.6433265
Indiana,"Sullivan County, Indiana",18,153,-87.449562,39.0805245
Indiana,"Switzerland County, Indiana",18,155,-84.99408399999999,38.8085805
Indiana,"Tippecanoe County, Indiana",18,157,-86.89501100000001,40.388631000000004
Indiana,"Tipton County, Indiana",18,159,-86.051617,40.311361500000004
Indiana,"Union County, Indiana",18,161,-84.92522299999999,39.625607
Indiana,"Vanderburgh County, Indiana",18,163,-87.575053,37.997158999999996
Indiana,"Vermillion County, Indiana",18,165,-87.44355949999999,39.877864
Indiana,"Vigo County, Indiana",18,167,-87.410094,39.4336155
Indiana,"Wabash County, Indiana",18,169,-85.7925115,40.848853500000004
Indiana,"Warren County, Indiana",18,171,-87.3116445,40.3021445
Indiana,"Warrick County, Indiana",18,173,-87.24533500000001,38.062025500000004
Indiana,"Washington County, Indiana",18,175,-86.078823,38.600691499999996
Indiana,"Wayne County, Indiana",18,177,-85.0160345,39.860560500000005
Indiana,"Wells County, Indiana",18,179,-85.258736,40.742360500000004
Indiana,"White County, Indiana",18,181,-86.8401415,40.737034
Indiana,"Whitley County, Indiana",18,183,-85.49717749999999,41.148630499999996
Iowa,"Adair County, Iowa",19,001,-94.47100950000001,41.330641
Iowa,"Adams County, Iowa",19,003,-94.699528,41.028935000000004
Iowa,"Allamakee County, Iowa",19,005,-91.3344665,43.290620000000004
Iowa,"Appanoose County, Iowa",19,007,-92.867812,40.74145
Iowa,"Audubon County, Iowa",19,009,-94.8969665,41.683761000000004
Iowa,"Benton County, Iowa",19,011,-92.0652065,42.0803345
Iowa,"Black Hawk County, Iowa",19,013,-92.309421,42.4696605
Iowa,"Boone County, Iowa",19,015,-93.9314715,42.036516000000006
Iowa,"Bremer County, Iowa",19,017,-92.3181035,42.7746145
Iowa,"Buchanan County, Iowa",19,019,-91.8396985,42.4701905
Iowa,"Buena Vista County, Iowa",19,021,-95.151017,42.7351405
Iowa,"Butler County, Iowa",19,023,-92.7906055,42.7316705
Iowa,"Calhoun County, Iowa",19,025,-94.655926,42.384735
Iowa,"Carroll County, Iowa",19,027,-94.860904,42.0363995
Iowa,"Cass County, Iowa",19,029,-94.927974,41.331557000000004
Iowa,"Cedar County, Iowa",19,031,-91.13226,41.7722715
Iowa,"Cerro Gordo County, Iowa",19,033,-93.2607965,43.081601
Iowa,"Cherokee County, Iowa",19,035,-95.624155,42.735465500000004
Iowa,"Chickasaw County, Iowa",19,037,-92.31772000000001,43.0602195
Iowa,"Clarke County, Iowa",19,039,-93.78558749999999,41.029376
Iowa,"Clay County, Iowa",19,041,-95.151108,43.082577
Iowa,"Clayton County, Iowa",19,043,-91.252655,42.8628365
Iowa,"Clinton County, Iowa",19,045,-90.51950099999999,41.880637500000006
Iowa,"Crawford County, Iowa",19,047,-95.381811,42.0372775
Iowa,"Dallas County, Iowa",19,049,-94.035619,41.683256
Iowa,"Davis County, Iowa",19,051,-92.408664,40.745286500000006
Iowa,"Decatur County, Iowa",19,053,-93.785839,40.736634
Iowa,"Delaware County, Iowa",19,055,-91.3695635,42.4708025
Iowa,"Des Moines County, Iowa",19,057,-91.17585299999999,40.885223499999995
Iowa,"Dickinson County, Iowa",19,059,-95.1509005,43.378125
Iowa,"Dubuque County, Iowa",19,061,-90.8041255,42.484952
Iowa,"Emmet County, Iowa",19,063,-94.6785865,43.3778265
Iowa,"Fayette County, Iowa",19,065,-91.84358449999999,42.8623135
Iowa,"Floyd County, Iowa",19,067,-92.789587,43.060018
Iowa,"Franklin County, Iowa",19,069,-93.26234149999999,42.732627
Iowa,"Fremont County, Iowa",19,071,-95.6297625,40.7411025
Iowa,"Greene County, Iowa",19,073,-94.39674249999999,42.0363415
Iowa,"Grundy County, Iowa",19,075,-92.78031250000001,42.3830385
Iowa,"Guthrie County, Iowa",19,077,-94.493116,41.68341100000001
Iowa,"Hamilton County, Iowa",19,079,-93.717117,42.38364249999999
Iowa,"Hancock County, Iowa",19,081,-93.734463,43.0816945
Iowa,"Hardin County, Iowa",19,083,-93.2505795,42.383201
Iowa,"Harrison County, Iowa",19,085,-95.8184015,41.68616
Iowa,"Henry County, Iowa",19,087,-91.5445425,40.988075
Iowa,"Howard County, Iowa",19,089,-92.3170435,43.3567325
Iowa,"Humboldt County, Iowa",19,091,-94.2071975,42.776314
Iowa,"Ida County, Iowa",19,093,-95.532089,42.386288
Iowa,"Iowa County, Iowa",19,095,-92.063506,41.686423500000004
Iowa,"Jackson County, Iowa",19,097,-90.5264375,42.207513000000006
Iowa,"Jasper County, Iowa",19,099,-93.0525945,41.685463999999996
Iowa,"Jefferson County, Iowa",19,101,-91.948008,41.03174
Iowa,"Johnson County, Iowa",19,103,-91.600087,41.6426065
Iowa,"Jones County, Iowa",19,105,-91.1319485,42.121345
Iowa,"Keokuk County, Iowa",19,107,-92.1783245,41.3363355
Iowa,"Kossuth County, Iowa",19,109,-94.2066695,43.2041725
Iowa,"Lee County, Iowa",19,111,-91.4156105,40.594701
Iowa,"Linn County, Iowa",19,113,-91.59926250000001,42.079335
Iowa,"Louisa County, Iowa",19,115,-91.21609749999999,41.2484685
Iowa,"Lucas County, Iowa",19,117,-93.3275755,41.029446
Iowa,"Lyon County, Iowa",19,119,-96.2316675,43.378895
Iowa,"Madison County, Iowa",19,121,-94.015457,41.3342255
Iowa,"Mahaska County, Iowa",19,123,-92.64074550000001,41.335307
Iowa,"Marion County, Iowa",19,125,-93.0991925,41.334590500000004
Iowa,"Marshall County, Iowa",19,127,-92.9987815,42.0362565
Iowa,"Mills County, Iowa",19,129,-95.63382949999999,41.0306775
Iowa,"Mitchell County, Iowa",19,131,-92.788797,43.356401500000004
Iowa,"Monona County, Iowa",19,133,-96.01529500000001,42.039142
Iowa,"Monroe County, Iowa",19,135,-92.869154,41.029810999999995
Iowa,"Montgomery County, Iowa",19,137,-95.156214,41.030332
Iowa,"Muscatine County, Iowa",19,139,-91.07652949999999,41.4659825
Iowa,"O'Brien County, Iowa",19,141,-95.625014,43.083788
Iowa,"Osceola County, Iowa",19,143,-95.6247165,43.377934499999995
Iowa,"Page County, Iowa",19,145,-95.1493035,40.738309
Iowa,"Palo Alto County, Iowa",19,147,-94.6782425,43.0817655
Iowa,"Plymouth County, Iowa",19,149,-96.24913699999999,42.735386
Iowa,"Pocahontas County, Iowa",19,151,-94.67905250000001,42.734271500000006
Iowa,"Polk County, Iowa",19,153,-93.572064,41.6726535
Iowa,"Pottawattamie County, Iowa",19,155,-95.5872155,41.3330975
Iowa,"Poweshiek County, Iowa",19,157,-92.5321265,41.685786500000006
Iowa,"Ringgold County, Iowa",19,159,-94.2432325,40.7351635
Iowa,"Sac County, Iowa",19,161,-95.1223495,42.385717
Iowa,"Scott County, Iowa",19,163,-90.6063115,41.6130335
Iowa,"Shelby County, Iowa",19,165,-95.299443,41.6844485
Iowa,"Sioux County, Iowa",19,167,-96.2152855,43.084395
Iowa,"Story County, Iowa",19,169,-93.465149,42.0360125
Iowa,"Tama County, Iowa",19,171,-92.5326795,42.0798635
Iowa,"Taylor County, Iowa",19,173,-94.6998585,40.735746
Iowa,"Union County, Iowa",19,175,-94.2426165,41.027303
Iowa,"Van Buren County, Iowa",19,177,-91.948106,40.749895499999994
Iowa,"Wapello County, Iowa",19,179,-92.4096735,41.030773999999994
Iowa,"Warren County, Iowa",19,181,-93.5592665,41.3363155
Iowa,"Washington County, Iowa",19,183,-91.71539899999999,41.336613
Iowa,"Wayne County, Iowa",19,185,-93.32710399999999,40.739228
Iowa,"Webster County, Iowa",19,187,-94.187579,42.4271145
Iowa,"Winnebago County, Iowa",19,189,-93.734055,43.377452000000005
Iowa,"Winneshiek County, Iowa",19,191,-91.8425845,43.291228000000004
Iowa,"Woodbury County, Iowa",19,193,-96.0840865,42.386715499999994
Iowa,"Worth County, Iowa",19,195,-93.26095649999999,43.3773145
Iowa,"Wright County, Iowa",19,197,-93.735175,42.732969
Kansas,"Allen County, Kansas",20,001,-95.3016875,37.885425999999995
Kansas,"Anderson County, Kansas",20,003,-95.2920365,38.214083
Kansas,"Atchison County, Kansas",20,005,-95.2696,39.535893
Kansas,"Barber County, Kansas",20,007,-98.6798735,37.234505999999996
Kansas,"Barton County, Kansas",20,009,-98.756472,38.478853
Kansas,"Bourbon County, Kansas",20,011,-94.8510315,37.8554055
Kansas,"Brown County, Kansas",20,013,-95.5643055,39.8266045
Kansas,"Butler County, Kansas",20,015,-96.83811600000001,37.7815395
Kansas,"Chase County, Kansas",20,017,-96.597467,38.304047499999996
Kansas,"Chautauqua County, Kansas",20,019,-96.24483699999999,37.1506865
Kansas,"Cherokee County, Kansas",20,021,-94.84648,37.169329000000005
Kansas,"Cheyenne County, Kansas",20,023,-101.7308425,39.785671
Kansas,"Clark County, Kansas",20,025,-99.824269,37.237182000000004
Kansas,"Clay County, Kansas",20,027,-97.16493650000001,39.3494895
Kansas,"Cloud County, Kansas",20,029,-97.650172,39.480027
Kansas,"Coffey County, Kansas",20,031,-95.73326,38.2362715
Kansas,"Comanche County, Kansas",20,033,-99.27252150000001,37.1917585
Kansas,"Cowley County, Kansas",20,035,-96.839102,37.237677500000004
Kansas,"Crawford County, Kansas",20,037,-94.85264649999999,37.5065795
Kansas,"Decatur County, Kansas",20,039,-100.45944700000001,39.784580000000005
Kansas,"Dickinson County, Kansas",20,041,-97.13563049999999,38.871243500000006
Kansas,"Doniphan County, Kansas",20,043,-95.099693,39.807531
Kansas,"Douglas County, Kansas",20,045,-95.2788795,38.904022999999995
Kansas,"Edwards County, Kansas",20,047,-99.291944,37.9105645
Kansas,"Elk County, Kansas",20,049,-96.2436645,37.453246500000006
Kansas,"Ellis County, Kansas",20,051,-99.3179115,38.9148955
Kansas,"Ellsworth County, Kansas",20,053,-98.20518849999999,38.696586499999995
Kansas,"Finney County, Kansas",20,055,-100.6644045,38.0007365
Kansas,"Ford County, Kansas",20,057,-99.8917675,37.69056
Kansas,"Franklin County, Kansas",20,059,-95.282711,38.564167499999996
Kansas,"Geary County, Kansas",20,061,-96.73226650000001,39.044927
Kansas,"Gove County, Kansas",20,063,-100.4833675,38.915361000000004
Kansas,"Graham County, Kansas",20,065,-99.8829115,39.3495565
Kansas,"Grant County, Kansas",20,067,-101.3082345,37.5620975
Kansas,"Gray County, Kansas",20,069,-100.4399045,37.738569
Kansas,"Greeley County, Kansas",20,071,-101.806209,38.4810405
Kansas,"Greenwood County, Kansas",20,073,-96.24204449999999,37.888323
Kansas,"Hamilton County, Kansas",20,075,-101.78580400000001,37.999721
Kansas,"Harper County, Kansas",20,077,-98.075894,37.192060999999995
Kansas,"Harvey County, Kansas",20,079,-97.4273445,38.043192
Kansas,"Haskell County, Kansas",20,081,-100.8713525,37.5619645
Kansas,"Hodgeman County, Kansas",20,083,-99.898334,38.087477
Kansas,"Jackson County, Kansas",20,085,-95.8001535,39.4346295
Kansas,"Jefferson County, Kansas",20,087,-95.389114,39.2262355
Kansas,"Jewell County, Kansas",20,089,-98.21837400000001,39.7847675
Kansas,"Johnson County, Kansas",20,091,-94.8319845,38.8997275
Kansas,"Kearny County, Kansas",20,093,-101.31621200000001,38.0004045
Kansas,"Kingman County, Kansas",20,095,-98.135844,37.55897
Kansas,"Kiowa County, Kansas",20,097,-99.2855755,37.5579735
Kansas,"Labette County, Kansas",20,099,-95.298118,37.191781
Kansas,"Lane County, Kansas",20,101,-100.4661995,38.481174
Kansas,"Leavenworth County, Kansas",20,103,-94.9817505,39.186527
Kansas,"Lincoln County, Kansas",20,105,-98.2092375,39.0450935
Kansas,"Linn County, Kansas",20,107,-94.845245,38.213500999999994
Kansas,"Logan County, Kansas",20,109,-101.1480055,38.9172855
Kansas,"Lyon County, Kansas",20,111,-96.15146899999999,38.4550835
Kansas,"Marion County, Kansas",20,115,-97.0957035,38.347591
Kansas,"Marshall County, Kansas",20,117,-96.5227975,39.783664
Kansas,"McPherson County, Kansas",20,113,-97.6484085,38.3918055
Kansas,"Meade County, Kansas",20,119,-100.371106,37.2376635
Kansas,"Miami County, Kansas",20,121,-94.837727,38.563677
Kansas,"Mitchell County, Kansas",20,123,-98.2093055,39.3931475
Kansas,"Montgomery County, Kansas",20,125,-95.741355,37.192881
Kansas,"Morris County, Kansas",20,127,-96.64326700000001,38.6959455
Kansas,"Morton County, Kansas",20,129,-101.7986975,37.191103
Kansas,"Nemaha County, Kansas",20,131,-96.013908,39.783328499999996
Kansas,"Neosho County, Kansas",20,133,-95.30684199999999,37.5590105
Kansas,"Ness County, Kansas",20,135,-99.9163825,38.4798225
Kansas,"Norton County, Kansas",20,137,-99.9028715,39.7843445
Kansas,"Osage County, Kansas",20,139,-95.7253865,38.651799
Kansas,"Osborne County, Kansas",20,141,-98.768012,39.350366
Kansas,"Ottawa County, Kansas",20,143,-97.65072649999999,39.1322725
Kansas,"Pawnee County, Kansas",20,145,-99.2485825,38.1752365
Kansas,"Phillips County, Kansas",20,147,-99.3471995,39.784746
Kansas,"Pottawatomie County, Kansas",20,149,-96.381475,39.3464295
Kansas,"Pratt County, Kansas",20,151,-98.7400055,37.647711
Kansas,"Rawlins County, Kansas",20,153,-101.0763695,39.785211000000004
Kansas,"Reno County, Kansas",20,155,-98.085743,37.9532105
Kansas,"Republic County, Kansas",20,157,-97.6509615,39.8277635
Kansas,"Rice County, Kansas",20,159,-98.2013925,38.340752499999994
Kansas,"Riley County, Kansas",20,161,-96.67536949999999,39.304874999999996
Kansas,"Rooks County, Kansas",20,163,-99.324803,39.350241
Kansas,"Rush County, Kansas",20,165,-99.309424,38.522690499999996
Kansas,"Russell County, Kansas",20,167,-98.763187,38.9151045
Kansas,"Saline County, Kansas",20,169,-97.6502905,38.783663000000004
Kansas,"Scott County, Kansas",20,171,-100.9064395,38.48237
Kansas,"Sedgwick County, Kansas",20,173,-97.48024649999999,37.693458500000006
Kansas,"Seward County, Kansas",20,175,-100.8507165,37.19287
Kansas,"Shawnee County, Kansas",20,177,-95.769653,39.0429125
Kansas,"Sheridan County, Kansas",20,179,-100.44156699999999,39.3500325
Kansas,"Sherman County, Kansas",20,181,-101.719416,39.350806500000004
Kansas,"Smith County, Kansas",20,183,-98.785544,39.7849885
Kansas,"Stafford County, Kansas",20,185,-98.74728400000001,38.042711
Kansas,"Stanton County, Kansas",20,187,-101.78391300000001,37.563466500000004
Kansas,"Stevens County, Kansas",20,189,-101.3116115,37.1921055
Kansas,"Sumner County, Kansas",20,191,-97.4776605,37.237978
Kansas,"Thomas County, Kansas",20,193,-101.0558845,39.350857500000004
Kansas,"Trego County, Kansas",20,195,-99.8727995,38.914373499999996
Kansas,"Wabaunsee County, Kansas",20,197,-96.223802,38.975581500000004
Kansas,"Wallace County, Kansas",20,199,-101.762692,38.916183000000004
Kansas,"Washington County, Kansas",20,201,-97.087497,39.7842305
Kansas,"Wichita County, Kansas",20,203,-101.34646000000001,38.4823605
Kansas,"Wilson County, Kansas",20,205,-95.7437805,37.5592045
Kansas,"Woodson County, Kansas",20,207,-95.740189,37.886477
Kansas,"Wyandotte County, Kansas",20,209,-94.7486265,39.097156
Kentucky,"Adair County, Kentucky",21,001,-85.2850985,37.1186655
Kentucky,"Allen County, Kentucky",21,003,-86.184202,36.782072
Kentucky,"Anderson County, Kentucky",21,005,-84.983185,38.0070385
Kentucky,"Ballard County, Kentucky",21,007,-88.9992305,37.072626
Kentucky,"Barren County, Kentucky",21,009,-85.957786,36.9462675
Kentucky,"Bath County, Kentucky",21,011,-83.7215425,38.147619
Kentucky,"Bell County, Kentucky",21,013,-83.7083665,36.7691835
Kentucky,"Boone County, Kentucky",21,015,-84.7474215,38.9623755
Kentucky,"Bourbon County, Kentucky",21,017,-84.205971,38.219389
Kentucky,"Boyd County, Kentucky",21,019,-82.694729,38.370211
Kentucky,"Boyle County, Kentucky",21,021,-84.84575050000001,37.624681
Kentucky,"Bracken County, Kentucky",21,023,-84.0699395,38.688612
Kentucky,"Breathitt County, Kentucky",21,025,-83.264359,37.515013999999994
Kentucky,"Breckinridge County, Kentucky",21,027,-86.41457650000001,37.802248000000006
Kentucky,"Bullitt County, Kentucky",21,029,-85.6835755,37.962131
Kentucky,"Butler County, Kentucky",21,031,-86.6720115,37.1974445
Kentucky,"Caldwell County, Kentucky",21,033,-87.887961,37.1650795
Kentucky,"Calloway County, Kentucky",21,035,-88.260782,36.6239145
Kentucky,"Campbell County, Kentucky",21,037,-84.368998,38.963775999999996
Kentucky,"Carlisle County, Kentucky",21,039,-88.996063,36.863198
Kentucky,"Carroll County, Kentucky",21,041,-85.1336575,38.6711275
Kentucky,"Carter County, Kentucky",21,043,-83.056604,38.336464500000005
Kentucky,"Casey County, Kentucky",21,045,-84.935788,37.3267685
Kentucky,"Christian County, Kentucky",21,047,-87.4963695,36.898191
Kentucky,"Clark County, Kentucky",21,049,-84.157592,37.96848850000001
Kentucky,"Clay County, Kentucky",21,051,-83.737342,37.147732500000004
Kentucky,"Clinton County, Kentucky",21,053,-85.135412,36.751785
Kentucky,"Crittenden County, Kentucky",21,055,-88.0795335,37.3366625
Kentucky,"Cumberland County, Kentucky",21,057,-85.4085145,36.7783305
Kentucky,"Daviess County, Kentucky",21,059,-87.11282349999999,37.745517
Kentucky,"Edmonson County, Kentucky",21,061,-86.2591295,37.196966
Kentucky,"Elliott County, Kentucky",21,063,-83.079734,38.131711499999994
Kentucky,"Estill County, Kentucky",21,065,-83.92430300000001,37.697961
Kentucky,"Fayette County, Kentucky",21,067,-84.4714845,38.0283295
Kentucky,"Fleming County, Kentucky",21,069,-83.718565,38.348172000000005
Kentucky,"Floyd County, Kentucky",21,071,-82.754717,37.520775
Kentucky,"Franklin County, Kentucky",21,073,-84.874716,38.234136500000005
Kentucky,"Fulton County, Kentucky",21,075,-88.9797235,36.565614499999995
Kentucky,"Gallatin County, Kentucky",21,077,-84.8418465,38.760745
Kentucky,"Garrard County, Kentucky",21,079,-84.54662049999999,37.6514465
Kentucky,"Grant County, Kentucky",21,081,-84.6310435,38.638277
Kentucky,"Graves County, Kentucky",21,083,-88.651849,36.723966
Kentucky,"Grayson County, Kentucky",21,085,-86.344034,37.4720635
Kentucky,"Green County, Kentucky",21,087,-85.525048,37.2905655
Kentucky,"Greenup County, Kentucky",21,089,-82.91657699999999,38.565255500000006
Kentucky,"Hancock County, Kentucky",21,091,-86.804726,37.827200000000005
Kentucky,"Hardin County, Kentucky",21,093,-85.976815,37.7226965
Kentucky,"Harlan County, Kentucky",21,095,-83.183717,36.842993500000006
Kentucky,"Harrison County, Kentucky",21,097,-84.3297375,38.4299455
Kentucky,"Hart County, Kentucky",21,099,-85.906195,37.2991625
Kentucky,"Henderson County, Kentucky",21,101,-87.59912700000001,37.806924
Kentucky,"Henry County, Kentucky",21,103,-85.10653049999999,38.466212
Kentucky,"Hickman County, Kentucky",21,105,-89.007138,36.65005
Kentucky,"Hopkins County, Kentucky",21,107,-87.573552,37.337666
Kentucky,"Jackson County, Kentucky",21,109,-83.99366749999999,37.415986000000004
Kentucky,"Jefferson County, Kentucky",21,111,-85.6760065,38.188739999999996
Kentucky,"Jessamine County, Kentucky",21,113,-84.579507,37.866240000000005
Kentucky,"Johnson County, Kentucky",21,115,-82.808521,37.8518155
Kentucky,"Kenton County, Kentucky",21,117,-84.52046250000001,38.9448765
Kentucky,"Knott County, Kentucky",21,119,-82.92267,37.349325500000006
Kentucky,"Knox County, Kentucky",21,121,-83.830271,36.871089
Kentucky,"Larue County, Kentucky",21,123,-85.68043399999999,37.57714
Kentucky,"Laurel County, Kentucky",21,125,-84.115695,37.137504
Kentucky,"Lawrence County, Kentucky",21,127,-82.74464449999999,38.0741055
Kentucky,"Lee County, Kentucky",21,129,-83.713939,37.603477999999996
Kentucky,"Leslie County, Kentucky",21,131,-83.3588705,37.1018655
Kentucky,"Letcher County, Kentucky",21,133,-82.8595935,37.113728
Kentucky,"Lewis County, Kentucky",21,135,-83.3349375,38.521911
Kentucky,"Lincoln County, Kentucky",21,137,-84.6534245,37.4393205
Kentucky,"Livingston County, Kentucky",21,139,-88.376675,37.2035635
Kentucky,"Logan County, Kentucky",21,141,-86.83621600000001,36.8584025
Kentucky,"Lyon County, Kentucky",21,143,-88.0586835,37.023433499999996
Kentucky,"Madison County, Kentucky",21,151,-84.29977550000001,37.716557
Kentucky,"Magoffin County, Kentucky",21,153,-83.0746815,37.6906
Kentucky,"Marion County, Kentucky",21,155,-85.275731,37.571452
Kentucky,"Marshall County, Kentucky",21,157,-88.298264,36.905141
Kentucky,"Martin County, Kentucky",21,159,-82.49261,37.815736
Kentucky,"Mason County, Kentucky",21,161,-83.808142,38.61225
Kentucky,"McCracken County, Kentucky",21,145,-88.708181,37.0848445
Kentucky,"McCreary County, Kentucky",21,147,-84.50264150000001,36.777367999999996
Kentucky,"McLean County, Kentucky",21,149,-87.269092,37.532008000000005
Kentucky,"Meade County, Kentucky",21,163,-86.23335850000001,37.9988425
Kentucky,"Menifee County, Kentucky",21,165,-83.605556,37.938613000000004
Kentucky,"Mercer County, Kentucky",21,167,-84.8596925,37.824471
Kentucky,"Metcalfe County, Kentucky",21,169,-85.6093585,37.000232999999994
Kentucky,"Monroe County, Kentucky",21,171,-85.7069375,36.728547000000006
